FloorNo,FlatNo,Typology,NoOfParkings,Time_To_Podium_1,Time_To_Podium_2,Time_To_Podium_3,Time_To_Podium_4,Time_To_Podium_5,Time_To_Podium_6,Time_To_Podium_7,Time_To_Podium_8,Time_To_Podium_9,Rank,Unique_flat_No
30,C-3003,4BHK,3,58,56,54,52,50,48,46,44,42,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3003"
31,C-3107,3BHK,2,60,58,56,54,52,50,48,46,44,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3107"
31,C-3107,3BHK,2,60,58,56,54,52,50,48,46,44,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3107"
31,C-3102,3BHK,2,60,58,56,54,52,50,48,46,44,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3102"
31,C-3102,3BHK,2,60,58,56,54,52,50,48,46,44,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3102"
31,C-3104,3BHK,2,60,58,56,54,52,50,48,46,44,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3104"
31,C-3104,3BHK,2,60,58,56,54,52,50,48,46,44,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3104"
31,C-3105,3BHK,2,60,58,56,54,52,50,48,46,44,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3105"
31,C-3105,3BHK,2,60,58,56,54,52,50,48,46,44,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3105"
31,C-3106,3BHK,2,60,58,56,54,52,50,48,46,44,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3106"
31,C-3106,3BHK,2,60,58,56,54,52,50,48,46,44,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3106"
31,C-3101,4BHK,3,60,58,56,54,52,50,48,46,44,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3101"
31,C-3101,4BHK,3,60,58,56,54,52,50,48,46,44,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3101"
31,C-3101,4BHK,3,60,58,56,54,52,50,48,46,44,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3101"
31,C-3103,4BHK,3,60,58,56,54,52,50,48,46,44,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3103"
31,C-3103,4BHK,3,60,58,56,54,52,50,48,46,44,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3103"
31,C-3103,4BHK,3,60,58,56,54,52,50,48,46,44,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3103"
32,C-3202,3BHK,2,62,60,58,56,54,52,50,48,46,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3202"
32,C-3202,3BHK,2,62,60,58,56,54,52,50,48,46,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3202"
32,C-3204,3BHK,2,62,60,58,56,54,52,50,48,46,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3204"
32,C-3204,3BHK,2,62,60,58,56,54,52,50,48,46,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3204"
32,C-3205,3BHK,2,62,60,58,56,54,52,50,48,46,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3205"
32,C-3205,3BHK,2,62,60,58,56,54,52,50,48,46,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3205"
32,C-3206,3BHK,2,62,60,58,56,54,52,50,48,46,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3206"
32,C-3206,3BHK,2,62,60,58,56,54,52,50,48,46,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3206"
32,C-3207,3BHK,2,62,60,58,56,54,52,50,48,46,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3207"
32,C-3207,3BHK,2,62,60,58,56,54,52,50,48,46,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3207"
32,C-3201,4BHK,3,62,60,58,56,54,52,50,48,46,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3201"
32,C-3201,4BHK,3,62,60,58,56,54,52,50,48,46,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3201"
32,C-3201,4BHK,3,62,60,58,56,54,52,50,48,46,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3201"
32,C-3203,4BHK,3,62,60,58,56,54,52,50,48,46,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3203"
32,C-3203,4BHK,3,62,60,58,56,54,52,50,48,46,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3203"
32,C-3203,4BHK,3,62,60,58,56,54,52,50,48,46,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3203"
33,C-3302,3BHK,2,64,62,60,58,56,54,52,50,48,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3302"
33,C-3302,3BHK,2,64,62,60,58,56,54,52,50,48,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3302"
33,C-3304,3BHK,2,64,62,60,58,56,54,52,50,48,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3304"
33,C-3304,3BHK,2,64,62,60,58,56,54,52,50,48,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3304"
33,C-3305,3BHK,2,64,62,60,58,56,54,52,50,48,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3305"
33,C-3305,3BHK,2,64,62,60,58,56,54,52,50,48,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3305"
33,C-3306,3BHK,2,64,62,60,58,56,54,52,50,48,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3306"
33,C-3306,3BHK,2,64,62,60,58,56,54,52,50,48,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3306"
33,C-3307,3BHK,2,64,62,60,58,56,54,52,50,48,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3307"
33,C-3307,3BHK,2,64,62,60,58,56,54,52,50,48,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3307"
33,C-3301,4BHK,3,64,62,60,58,56,54,52,50,48,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3301"
33,C-3301,4BHK,3,64,62,60,58,56,54,52,50,48,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3301"
33,C-3301,4BHK,3,64,62,60,58,56,54,52,50,48,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3301"
33,C-3303,4BHK,3,64,62,60,58,56,54,52,50,48,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3303"
33,C-3303,4BHK,3,64,62,60,58,56,54,52,50,48,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3303"
33,C-3303,4BHK,3,64,62,60,58,56,54,52,50,48,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3303"
34,C-3402,3BHK,2,66,64,62,60,58,56,54,52,50,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3402"
34,C-3402,3BHK,2,66,64,62,60,58,56,54,52,50,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3402"
34,C-3404,3BHK,2,66,64,62,60,58,56,54,52,50,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3404"
34,C-3404,3BHK,2,66,64,62,60,58,56,54,52,50,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3404"
34,C-3405,3BHK,2,66,64,62,60,58,56,54,52,50,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3405"
34,C-3405,3BHK,2,66,64,62,60,58,56,54,52,50,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3405"
34,C-3406,3BHK,2,66,64,62,60,58,56,54,52,50,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3406"
34,C-3406,3BHK,2,66,64,62,60,58,56,54,52,50,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3406"
34,C-3407,3BHK,2,66,64,62,60,58,56,54,52,50,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3407"
34,C-3407,3BHK,2,66,64,62,60,58,56,54,52,50,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3407"
34,C-3401,4BHK,3,66,64,62,60,58,56,54,52,50,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3401"
34,C-3401,4BHK,3,66,64,62,60,58,56,54,52,50,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3401"
34,C-3401,4BHK,3,66,64,62,60,58,56,54,52,50,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3401"
34,C-3403,4BHK,3,66,64,62,60,58,56,54,52,50,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3403"
34,C-3403,4BHK,3,66,64,62,60,58,56,54,52,50,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3403"
34,C-3403,4BHK,3,66,64,62,60,58,56,54,52,50,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3403"
35,C-3504,3BHK,2,68,66,64,62,60,58,56,54,52,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3504"
35,C-3504,3BHK,2,68,66,64,62,60,58,56,54,52,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3504"
35,C-3505,3BHK,2,68,66,64,62,60,58,56,54,52,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3505"
35,C-3505,3BHK,2,68,66,64,62,60,58,56,54,52,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3505"
35,C-3506,3BHK,2,68,66,64,62,60,58,56,54,52,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3506"
35,C-3506,3BHK,2,68,66,64,62,60,58,56,54,52,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3506"
35,C-3507,3BHK,2,68,66,64,62,60,58,56,54,52,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3507"
35,C-3507,3BHK,2,68,66,64,62,60,58,56,54,52,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3507"
35,C-3503,4BHK,3,68,66,64,62,60,58,56,54,52,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3503"
35,C-3503,4BHK,3,68,66,64,62,60,58,56,54,52,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3503"
35,C-3503,4BHK,3,68,66,64,62,60,58,56,54,52,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3503"
36,C-3602,3BHK,2,70,68,66,64,62,60,58,56,54,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3602"
36,C-3602,3BHK,2,70,68,66,64,62,60,58,56,54,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3602"
36,C-3604,3BHK,2,70,68,66,64,62,60,58,56,54,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3604"
36,C-3604,3BHK,2,70,68,66,64,62,60,58,56,54,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3604"
36,C-3605,3BHK,2,70,68,66,64,62,60,58,56,54,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3605"
36,C-3605,3BHK,2,70,68,66,64,62,60,58,56,54,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3605"
36,C-3606,3BHK,2,70,68,66,64,62,60,58,56,54,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3606"
36,C-3606,3BHK,2,70,68,66,64,62,60,58,56,54,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3606"
36,C-3607,3BHK,2,70,68,66,64,62,60,58,56,54,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3607"
36,C-3607,3BHK,2,70,68,66,64,62,60,58,56,54,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3607"
36,C-3601,4BHK,3,70,68,66,64,62,60,58,56,54,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3601"
36,C-3601,4BHK,3,70,68,66,64,62,60,58,56,54,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3601"
36,C-3601,4BHK,3,70,68,66,64,62,60,58,56,54,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3601"
36,C-3603,4BHK,3,70,68,66,64,62,60,58,56,54,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3603"
36,C-3603,4BHK,3,70,68,66,64,62,60,58,56,54,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3603"
36,C-3603,4BHK,3,70,68,66,64,62,60,58,56,54,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3603"
37,C-3702,3BHK,2,72,70,68,66,64,62,60,58,56,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3702"
37,C-3702,3BHK,2,72,70,68,66,64,62,60,58,56,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3702"
37,C-3704,3BHK,2,72,70,68,66,64,62,60,58,56,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3704"
37,C-3704,3BHK,2,72,70,68,66,64,62,60,58,56,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3704"
37,C-3705,3BHK,2,72,70,68,66,64,62,60,58,56,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3705"
37,C-3705,3BHK,2,72,70,68,66,64,62,60,58,56,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3705"
37,C-3706,3BHK,2,72,70,68,66,64,62,60,58,56,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3706"
37,C-3706,3BHK,2,72,70,68,66,64,62,60,58,56,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3706"
37,C-3707,3BHK,2,72,70,68,66,64,62,60,58,56,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3707"
37,C-3707,3BHK,2,72,70,68,66,64,62,60,58,56,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3707"
37,C-3701,4BHK,3,72,70,68,66,64,62,60,58,56,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3701"
37,C-3701,4BHK,3,72,70,68,66,64,62,60,58,56,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3701"
37,C-3701,4BHK,3,72,70,68,66,64,62,60,58,56,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3701"
37,C-3703,4BHK,3,72,70,68,66,64,62,60,58,56,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3703"
37,C-3703,4BHK,3,72,70,68,66,64,62,60,58,56,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3703"
37,C-3703,4BHK,3,72,70,68,66,64,62,60,58,56,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3703"
38,C-3802,3BHK,2,74,72,70,68,66,64,62,60,58,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3802"
38,C-3802,3BHK,2,74,72,70,68,66,64,62,60,58,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3802"
38,C-3804,3BHK,2,74,72,70,68,66,64,62,60,58,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3804"
38,C-3804,3BHK,2,74,72,70,68,66,64,62,60,58,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3804"
38,C-3805,3BHK,2,74,72,70,68,66,64,62,60,58,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3805"
38,C-3805,3BHK,2,74,72,70,68,66,64,62,60,58,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3805"
38,C-3806,3BHK,2,74,72,70,68,66,64,62,60,58,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3806"
38,C-3806,3BHK,2,74,72,70,68,66,64,62,60,58,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3806"
38,C-3807,3BHK,2,74,72,70,68,66,64,62,60,58,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3807"
38,C-3807,3BHK,2,74,72,70,68,66,64,62,60,58,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3807"
38,C-3801,4BHK,3,74,72,70,68,66,64,62,60,58,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3801"
38,C-3801,4BHK,3,74,72,70,68,66,64,62,60,58,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3801"
38,C-3801,4BHK,3,74,72,70,68,66,64,62,60,58,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3801"
38,C-3803,4BHK,3,74,72,70,68,66,64,62,60,58,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3803"
38,C-3803,4BHK,3,74,72,70,68,66,64,62,60,58,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3803"
38,C-3803,4BHK,3,74,72,70,68,66,64,62,60,58,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3803"
39,C-3902,3BHK,2,76,74,72,70,68,66,64,62,60,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3902"
39,C-3902,3BHK,2,76,74,72,70,68,66,64,62,60,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3902"
39,C-3904,3BHK,2,76,74,72,70,68,66,64,62,60,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3904"
39,C-3904,3BHK,2,76,74,72,70,68,66,64,62,60,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3904"
39,C-3905,3BHK,2,76,74,72,70,68,66,64,62,60,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3905"
39,C-3905,3BHK,2,76,74,72,70,68,66,64,62,60,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3905"
39,C-3906,3BHK,2,76,74,72,70,68,66,64,62,60,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3906"
39,C-3906,3BHK,2,76,74,72,70,68,66,64,62,60,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-3906"
